nobel_laureate_id,laureate_full_name,known_name,author_id,author_full_name_from_authorships,pair_id,paper_id,patent_id
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2471363290|US-11038187,W2471363290,11038187
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2905801883|US-11038187,W2905801883,11038187
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2951281387|US-11038187,W2951281387,11038187
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2518129593|US-10689624,W2518129593,10689624
757,Koichi Tanaka,Koichi Tanaka,https://openalex.org/A5009335876,Koichi Tanaka,W2497518144|US-10626141,W2497518144,10626141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W1869432913|US-10590492,W1869432913,10590492
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2138720929|US-10563171,W2138720929,10563171
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2099313405|US-10519425,W2099313405,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2017183458|US-10519425,W2017183458,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W1972564906|US-10519425,W1972564906,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W1989721609|US-10519425,W1989721609,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2000714884|US-10519425,W2000714884,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2064642825|US-10519425,W2064642825,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2060644298|US-10519425,W2060644298,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2035121417|US-10519422,W2035121417,10519422
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2067025407|US-10519425,W2067025407,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2074435893|US-10519425,W2074435893,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2074746727|US-10519425,W2074746727,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2085884630|US-10519425,W2085884630,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2147802916|US-10519421,W2147802916,10519421
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2170409651|US-10519421,W2170409651,10519421
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2141563620|US-10519421,W2141563620,10519421
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2131635560|US-10519421,W2131635560,10519421
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2131635560|US-10519425,W2131635560,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2142423248|US-10519425,W2142423248,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2147802916|US-10519425,W2147802916,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W4211226719|US-10519425,W4211226719,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W3021812574|US-10519425,W3021812574,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2170409651|US-10519425,W2170409651,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2168599603|US-10519425,W2168599603,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2159873771|US-10519425,W2159873771,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2159604274|US-10519425,W2159604274,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2152492589|US-10519425,W2152492589,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2151510743|US-10519425,W2151510743,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W4247640972|US-10519425,W4247640972,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2148280908|US-10519425,W2148280908,10519425
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2518129593|US-10501811,W2518129593,10501811
853,Akira Suzuki,Akira Suzuki,https://openalex.org/A5100637449,Akira Suzuki,W2053482783|US-10501865,W2053482783,10501865
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W1869432913|US-10501811,W1869432913,10501811
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W1972564906|US-10428311,W1972564906,10428311
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W1972564906|US-10287541,W1972564906,10287541
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2148280908|US-10260068,W2148280908,10260068
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2067025407|US-10240126,W2067025407,10240126
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W1972564906|US-10240126,W1972564906,10240126
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W1989721609|US-10240126,W1989721609,10240126
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2000714884|US-10240126,W2000714884,10240126
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2064642825|US-10240126,W2064642825,10240126
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2074746727|US-10240126,W2074746727,10240126
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2159873771|US-10240126,W2159873771,10240126
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2099313405|US-10240126,W2099313405,10240126
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W4211226719|US-10240126,W4211226719,10240126
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W3021812574|US-10240126,W3021812574,10240126
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2170409651|US-10240126,W2170409651,10240126
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W4247640972|US-10240126,W4247640972,10240126
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2159604274|US-10240126,W2159604274,10240126
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2148280908|US-10240126,W2148280908,10240126
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2142423248|US-10240126,W2142423248,10240126
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2131635560|US-10240126,W2131635560,10240126
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2109631066|US-10240126,W2109631066,10240126
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2141563620|US-10233426,W2141563620,10233426
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2141563620|US-10196609,W2141563620,10196609
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2747325906|US-10150949,W2747325906,10150949
827,Makoto Kobayashi,Makoto Kobayashi,https://openalex.org/A5013806545,Makoto Kobayashi,W4255198927|US-10144869,W4255198927,10144869
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2147802916|US-10119120,W2147802916,10119120
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2035121417|US-10119120,W2035121417,10119120
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2104962692|US-10041040,W2104962692,10041040
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2096216062|US-10041040,W2096216062,10041040
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2032336674|US-10041040,W2032336674,10041040
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2115654652|US-10041040,W2115654652,10041040
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2157073241|US-10041040,W2157073241,10041040
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2168599603|US-9938496,W2168599603,9938496
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2099313405|US-9890360,W2099313405,9890360
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W1989721609|US-9890360,W1989721609,9890360
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2001073121|US-9890357,W2001073121,9890357
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2000714884|US-9890357,W2000714884,9890357
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W1972564906|US-9890357,W1972564906,9890357
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W1980023759|US-9890357,W1980023759,9890357
757,Koichi Tanaka,Koichi Tanaka,https://openalex.org/A5009335876,Kōichi Tanaka,W2417913236|US-9885725,W2417913236,9885725
757,Koichi Tanaka,Koichi Tanaka,https://openalex.org/A5009335876,Kōichi Tanaka,W2055319410|US-9885725,W2055319410,9885725
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2067025407|US-9862929,W2067025407,9862929
751,H. Robert Horvitz,H. Robert Horvitz,https://openalex.org/A5075093223,H. Robert Horvitz,W2066171290|US-9857357,W2066171290,9857357
906,Isamu Akasaki,Isamu Akasaki,https://openalex.org/A5081597179,Isamu Akasaki,W2338733131|US-9847449,W2338733131,9847449
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2133853012|US-9822342,W2133853012,9822342
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W4211226719|US-9822342,W4211226719,9822342
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W4247640972|US-9822342,W4247640972,9822342
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W1972564906|US-9822342,W1972564906,9822342
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2170409651|US-9796959,W2170409651,9796959
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2007786482|US-9775331,W2007786482,9775331
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2016637438|US-9775331,W2016637438,9775331
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2159714953|US-9738906,W2159714953,9738906
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2074725342|US-9683232,W2074725342,9683232
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2158992759|US-9683232,W2158992759,9683232
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2097098976|US-9683232,W2097098976,9683232
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W1994142477|US-9683232,W1994142477,9683232
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W185601410|US-9683232,W185601410,9683232
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2115654652|US-9677141,W2115654652,9677141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2074746727|US-9677141,W2074746727,9677141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2085884630|US-9677141,W2085884630,9677141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2094280614|US-9677141,W2094280614,9677141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2099313405|US-9677141,W2099313405,9677141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2142423248|US-9677141,W2142423248,9677141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2120491421|US-9677141,W2120491421,9677141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2131635560|US-9677141,W2131635560,9677141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2148280908|US-9677141,W2148280908,9677141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2151510743|US-9677141,W2151510743,9677141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2067025407|US-9677141,W2067025407,9677141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2000714884|US-9677141,W2000714884,9677141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W1972564906|US-9677141,W1972564906,9677141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2157073241|US-9677141,W2157073241,9677141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2152492589|US-9677141,W2152492589,9677141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2001073121|US-9677141,W2001073121,9677141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2158665577|US-9677141,W2158665577,9677141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2159604274|US-9677141,W2159604274,9677141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W3021812574|US-9677141,W3021812574,9677141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2168599603|US-9677141,W2168599603,9677141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2170409651|US-9677141,W2170409651,9677141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2159873771|US-9677141,W2159873771,9677141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W4211226719|US-9677141,W4211226719,9677141
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W4247640972|US-9677141,W4247640972,9677141
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2080295194|US-9670127,W2080295194,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2326068594|US-9670127,W2326068594,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2324748912|US-9670127,W2324748912,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2322156353|US-9670127,W2322156353,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2318490343|US-9670127,W2318490343,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2314597053|US-9670127,W2314597053,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2292618086|US-9670127,W2292618086,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2274294414|US-9670127,W2274294414,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2273008607|US-9670127,W2273008607,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2169155875|US-9670127,W2169155875,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2150387586|US-9670127,W2150387586,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2145345278|US-9670127,W2145345278,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2142035057|US-9670127,W2142035057,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2079214470|US-9670127,W2079214470,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2077411348|US-9670127,W2077411348,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2058705689|US-9670127,W2058705689,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2039277276|US-9670127,W2039277276,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W1992694086|US-9670127,W1992694086,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W1964462357|US-9670127,W1964462357,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W1884281945|US-9670127,W1884281945,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W1764735066|US-9670127,W1764735066,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2333471032|US-9670127,W2333471032,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2328245059|US-9670127,W2328245059,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2323084707|US-9670127,W2323084707,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2527345475|US-9670127,W2527345475,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W2953217215|US-9670127,W2953217215,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W4244705569|US-9670127,W4244705569,9670127
1053,Susumu Kitagawa,Susumu Kitagawa,https://openalex.org/A5028281315,Susumu Kitagawa,W4252074730|US-9670127,W4252074730,9670127
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2131074858|US-9623052,W2131074858,9623052
757,Koichi Tanaka,Koichi Tanaka,https://openalex.org/A5009335876,Kōichi Tanaka,W2168656638|US-9593147,W2168656638,9593147
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W1980023759|US-9587220,W1980023759,9587220
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2141563620|US-9587220,W2141563620,9587220
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2159604274|US-9557321,W2159604274,9557321
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2105151327|US-9557321,W2105151327,9557321
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W1986297657|US-9528092,W1986297657,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W1602568023|US-9528092,W1602568023,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W1986127144|US-9528092,W1986127144,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2030258556|US-9528092,W2030258556,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W1994142477|US-9528092,W1994142477,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W1994450611|US-9528092,W1994450611,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2013744830|US-9528092,W2013744830,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2016958167|US-9528092,W2016958167,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2027545578|US-9528092,W2027545578,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2032336674|US-9528092,W2032336674,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2032058920|US-9528092,W2032058920,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W4252095421|US-9528092,W4252095421,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2032570745|US-9528092,W2032570745,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2116826060|US-9528092,W2116826060,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2035121417|US-9528092,W2035121417,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2159714953|US-9528092,W2159714953,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2159207633|US-9528092,W2159207633,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2154192208|US-9528092,W2154192208,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2143229579|US-9528092,W2143229579,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2119109414|US-9528092,W2119109414,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2158992759|US-9528092,W2158992759,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2104962692|US-9528092,W2104962692,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2066483052|US-9528092,W2066483052,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2096216062|US-9528092,W2096216062,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2052406996|US-9528092,W2052406996,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2059613235|US-9528092,W2059613235,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2043457504|US-9528092,W2043457504,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2072621038|US-9528092,W2072621038,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2081620485|US-9528092,W2081620485,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2094703360|US-9528092,W2094703360,9528092
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W4252095421|US-9506039,W4252095421,9506039
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W4211226719|US-9506039,W4211226719,9506039
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2159873771|US-9506039,W2159873771,9506039
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2159604274|US-9506039,W2159604274,9506039
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2152492589|US-9506039,W2152492589,9506039
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2151510743|US-9506039,W2151510743,9506039
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2147802916|US-9506039,W2147802916,9506039
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2143229579|US-9506039,W2143229579,9506039
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2142423248|US-9506039,W2142423248,9506039
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2000714884|US-9506039,W2000714884,9506039
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2099313405|US-9506039,W2099313405,9506039
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2094703360|US-9506039,W2094703360,9506039
875,Shinya Yamanaka,Shinya Yamanaka,https://openalex.org/A5081862387,Shinya Yamanaka,W2094280614|US-9506039,W2094280614,9506039
